id,model,line,uph,plantcode,mcode,scheduling_no,material_type,master
5642,EE485,2SUBH-2,180,CN06,NB01,5,LOG UP ASSY,0
5643,EE585,2SUBH-2,180,CN06,NB01,5,LOG UP ASSY,0
5644,FT590,2SUBH-2,180,CN06,NB01,5,LOG UP ASSY,0
5645,FT491,2SUBH-2,180,CN06,NB01,5,LOG UP ASSY,0
5646,FR490,2SUBH-2,180,CN06,NB01,5,LOG UP ASSY,0
5647,EE480,2SUBI-1,200,CN06,NB01,5,COVER ASSY,0
5648,EL580,2SUBI-1,225,CN06,NB01,5,COVER ASSY,1
5649,EL480,2SUBI-1,240,CN06,NB01,5,COVER ASSY,1
5650,FL490,2SUBI-1,225,CN06,NB01,5,COVER ASSY,1
5651,FL590,2SUBI-1,225,CN06,NB01,5,COVER ASSY,1
5652,EE480,2SUBI-2,200,CN06,NB01,5,LOG UP ASSY,0
5653,EL580,2SUBI-2,225,CN06,NB01,5,LOG UP ASSY,1
5654,EL480,2SUBI-2,240,CN06,NB01,5,LOG UP ASSY,1
5655,FL490,2SUBI-2,225,CN06,NB01,5,LOG UP ASSY,1
5656,FL590,2SUBI-2,225,CN06,NB01,5,LOG UP ASSY,1
5657,FYG40,2SUBJ-1,180,CN06,NB01,5,COVER ASSY,1
5658,FX490,2SUBJ-1,210,CN06,NB01,5,COVER ASSY,1
5659,EX480,2SUBJ-1,200,CN06,NB01,5,COVER ASSY,1
5660,DX120,2SUBJ-1,200,CN06,NB01,5,COVER ASSY,1
5661,ET480,2SUBJ-1,180,CN06,NB01,5,COVER ASSY,0
5662,FT491,2SUBJ-1,180,CN06,NB01,5,COVER ASSY,1
5663,EE480,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5664,EE580,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5665,FE595,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5666,FE495,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5667,EX480,2SUBK-1,200,CN06,NB01,5,COVER ASSY,1
5668,ER480,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5669,FE493,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5670,FE490,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5671,FR4A0,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5672,FE590,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5673,FE480,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5674,FR5A0,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5675,FX490,2SUBK-1,200,CN06,NB01,5,COVER ASSY,1
5676,FX390,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5677,EE485,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5678,DX120,2SUBK-1,200,CN06,NB01,5,COVER ASSY,1
5679,FE4A0,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5680,EE585,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5681,FT491,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5682,FR490,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5683,FE5A0,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5684,FE4A1,2SUBK-1,200,CN06,NB01,5,COVER ASSY,0
5685,FU420,2SUBL-1,240,CN06,NB01,5,COVER ASSY,1
5686,FU421,2SUBL-1,240,CN06,NB01,5,COVER ASSY,1
5687,FU420,2SUBM-1,210,CN06,NB01,5,LOG UP ASSY,1
5688,FU421,2SUBM-1,210,CN06,NB01,5,LOG UP ASSY,1
5689,FT490,2ASSYI,160,CN06,NB01,5,,
5690,GV451,1ASSYG,200,CN06,NB12,5,,
5691,FG542,1ASSYF,200,CN06,NB12,5,,
5692,FE5A0,2ASSYH,200,CN06,NB01,5,,
5693,FE495,2ASSYD,200,CN06,NB01,5,,
5694,FS44A,1ASSYG,200,CN06,NB12,5,,
5695,FT490,2ASSYJ,160,CN06,NB01,5,,
5696,GY55W,1ASSYD,200,CN06,NB12,5,,
5697,FE490,2ASSYH,180,CN06,NB01,5,,
5698,GV540,1ASSYF,200,CN06,NB12,5,,
5699,EE480,2ASSYD,200,CN06,NB01,5,,
5700,FP531,2ASSYC,180,CN06,NB01,5,,
5701,GS55G,1ASSYA,260,CN06,NB12,6,,1
5702,FPD0P,1ASSYA,120,CN06,NB12,6,,1
5703,GS554,1ASSYA,200,CN06,NB12,6,,1
5704,GS55B,1ASSYA,200,CN06,NB12,6,,1
5705,GS552,1ASSYA,200,CN06,NB12,6,,1
5706,GS551,1ASSYA,200,CN06,NB12,6,,1
5707,GS550,1ASSYA,200,CN06,NB12,6,,1
5708,GS349,1ASSYB,260,CN06,NB12,6,,0
5709,GS348,1ASSYB,250,CN06,NB12,6,,0
5710,FS541,1ASSYB,250,CN06,NB12,6,,0
5711,GS346,1ASSYB,220,CN06,NB12,6,,0
5712,EYG11,1ASSYB,270,CN06,NB12,6,,0
5713,GS345,1ASSYB,250,CN06,NB12,6,,1
5714,EYG10,1ASSYB,250,CN06,NB12,6,,1
5715,GS343,1ASSYB,250,CN06,NB12,6,,1
5716,GS540,1ASSYB,250,CN06,NB12,6,,0
5717,GS342,1ASSYB,250,CN06,NB12,6,,1
5718,GS341,1ASSYB,250,CN06,NB12,6,,0
5719,GS340,1ASSYB,250,CN06,NB12,6,,0
5720,GV450,1ASSYB,250,CN06,NB12,6,,0
5721,GYGB0,1ASSYB,30,CN06,NB12,6,,1
5722,GV451,1ASSYB,250,CN06,NB12,6,,0
5723,GV453,1ASSYB,250,CN06,NB12,6,,0
5724,FYG62,1ASSYB,250,CN06,NB12,6,,1
5725,FS54A,1ASSYB,250,CN06,NB12,6,,0
5726,GS54D,1ASSYB,250,CN06,NB12,6,,0
5727,ES530,1ASSYB,250,CN06,NB12,6,,1
5728,GS54B,1ASSYB,250,CN06,NB12,6,,0
5729,EG532,1ASSYB,270,CN06,NB12,6,,0
5730,GS554,1ASSYB,200,CN06,NB12,6,,1
5731,FS433,1ASSYB,250,CN06,NB12,6,,1
5732,FS434,1ASSYB,270,CN06,NB12,6,,0
5733,DMX50,1ASSYB,270,CN06,NB12,6,,0
5734,GS552,1ASSYB,200,CN06,NB12,6,,1
5735,FS435,1ASSYB,250,CN06,NB12,6,,1
5736,GS551,1ASSYB,260,CN06,NB12,6,,0
5737,FS436,1ASSYB,270,CN06,NB12,6,,0
5738,GS550,1ASSYB,260,CN06,NB12,6,,0
5739,GS55B,1ASSYB,200,CN06,NB12,6,,1
5740,HY578,1ASSYB,260,CN06,NB12,6,,1
5741,GS55A,1ASSYB,250,CN06,NB12,6,,0
5742,EG521,1ASSYB,270,CN06,NB12,6,,0
5743,GYG41,1ASSYB,200,CN06,NB12,6,,1
5744,GYG42,1ASSYB,260,CN06,NB12,6,,1
5745,FS442,1ASSYB,270,CN06,NB12,6,,0
5746,FS443,1ASSYB,250,CN06,NB12,6,,1
5747,FS447,1ASSYB,270,CN06,NB12,6,,0
5748,GS440,1ASSYB,250,CN06,NB12,6,,0
5749,EG54A,1ASSYB,270,CN06,NB12,6,,0
5750,FYG81,1ASSYB,270,CN06,NB12,6,,0
5751,FYG80,1ASSYB,50,CN06,NB12,6,,1
5752,GV550,1ASSYB,250,CN06,NB12,6,,0
5753,ES430,1ASSYB,270,CN06,NB12,6,,0
5754,GV551,1ASSYB,250,CN06,NB12,6,,0
5755,FYG41,1ASSYB,290,CN06,NB12,6,,1
5756,GV552,1ASSYB,250,CN06,NB12,6,,0
5757,FS44A,1ASSYB,250,CN06,NB12,6,,0
5758,ES433,1ASSYB,270,CN06,NB12,6,,0
5759,ES434,1ASSYB,270,CN06,NB12,6,,0
5760,FS44C,1ASSYB,270,CN06,NB12,6,,0
5761,GS44D,1ASSYB,250,CN06,NB12,6,,0
5762,EYG71,1ASSYB,250,CN06,NB12,6,,1
5763,EYG70,1ASSYB,250,CN06,NB12,6,,1
5764,GYG51,1ASSYB,200,CN06,NB12,6,,1
5765,EYG20,1ASSYB,270,CN06,NB12,6,,0
5766,GS457,1ASSYB,260,CN06,NB12,6,,0
5767,FS532,1ASSYB,250,CN06,NB12,6,,1
5768,EYG21,1ASSYB,270,CN06,NB12,6,,0
5769,GS454,1ASSYB,200,CN06,NB12,6,,1
5770,FS533,1ASSYB,270,CN06,NB12,6,,0
5771,GS453,1ASSYB,260,CN06,NB12,6,,1
5772,FS534,1ASSYB,250,CN06,NB12,6,,1
5773,GS452,1ASSYB,200,CN06,NB12,6,,1
5774,FS535,1ASSYB,270,CN06,NB12,6,,0
5775,DYG61,1ASSYB,270,CN06,NB12,6,,0
5776,GS451,1ASSYB,260,CN06,NB12,6,,0
5777,FS536,1ASSYB,250,CN06,NB12,6,,1
5778,DYG60,1ASSYB,270,CN06,NB12,6,,0
5779,GS450,1ASSYB,260,CN06,NB12,6,,0
5780,FYG50,1ASSYB,250,CN06,NB12,6,,1
5781,FS537,1ASSYB,270,CN06,NB12,6,,1
5782,FS538,1ASSYB,270,CN06,NB12,6,,0
5783,FS539,1ASSYB,270,CN06,NB12,6,,0
5784,GV440,1ASSYB,250,CN06,NB12,6,,0
5785,GS45A,1ASSYB,250,CN06,NB12,6,,0
5786,GYG92,1ASSYB,200,CN06,NB12,6,,1
5787,GYG90,1ASSYB,30,CN06,NB12,6,,1
5788,GYG91,1ASSYB,30,CN06,NB12,6,,1
5789,FS540,1ASSYC,250,CN06,NB12,6,,0
5790,FS541,1ASSYC,250,CN06,NB12,6,,0
5791,FS542,1ASSYC,250,CN06,NB12,6,,0
5792,FS543,1ASSYC,250,CN06,NB12,6,,0
5793,GS541,1ASSYC,250,CN06,NB12,6,,0
5794,GS540,1ASSYC,250,CN06,NB12,6,,0
5795,GV450,1ASSYC,300,CN06,NB12,6,,0
5796,GV451,1ASSYC,300,CN06,NB12,6,,0
5797,GV453,1ASSYC,260,CN06,NB12,6,,1
5798,GS54E,1ASSYC,250,CN06,NB12,6,,0
5799,FS54A,1ASSYC,250,CN06,NB12,6,,0
5800,GS54D,1ASSYC,250,CN06,NB12,6,,0
5801,FS54B,1ASSYC,250,CN06,NB12,6,,0
5802,GS54C,1ASSYC,250,CN06,NB12,6,,0
5803,GS54B,1ASSYC,250,CN06,NB12,6,,0
5804,EG532,1ASSYC,250,CN06,NB12,6,,0
5805,GS557,1ASSYC,260,CN06,NB12,6,,1
5806,GS554,1ASSYC,300,CN06,NB12,6,,1
5807,GS553,1ASSYC,260,CN06,NB12,6,,0
5808,GS552,1ASSYC,300,CN06,NB12,6,,1
5809,GS551,1ASSYC,300,CN06,NB12,6,,1
5810,GS550,1ASSYC,300,CN06,NB12,6,,1
5811,GS55K,1ASSYC,260,CN06,NB12,6,,1
5812,GV541,1ASSYC,250,CN06,NB12,6,,0
5813,GS55D,1ASSYC,260,CN06,NB12,6,,1
5814,GS55C,1ASSYC,200,CN06,NB12,6,,0
5815,GS55B,1ASSYC,260,CN06,NB12,6,,1
5816,GS55A,1ASSYC,250,CN06,NB12,6,,0
5817,EG521,1ASSYC,250,CN06,NB12,6,,0
5818,FS440,1ASSYC,250,CN06,NB12,6,,1
5819,FS441,1ASSYC,250,CN06,NB12,6,,1
5820,FS442,1ASSYC,250,CN06,NB12,6,,1
5821,GS441,1ASSYC,250,CN06,NB12,6,,0
5822,FS447,1ASSYC,250,CN06,NB12,6,,1
5823,GS440,1ASSYC,300,CN06,NB12,6,,0
5824,EG54A,1ASSYC,250,CN06,NB12,6,,0
5825,GV550,1ASSYC,250,CN06,NB12,6,,0
5826,GV551,1ASSYC,300,CN06,NB12,6,,0
5827,FS44A,1ASSYC,250,CN06,NB12,6,,1
5828,GS44E,1ASSYC,250,CN06,NB12,6,,0
5829,FS44C,1ASSYC,250,CN06,NB12,6,,1
5830,GS44D,1ASSYC,300,CN06,NB12,6,,0
5831,GS44B,1ASSYC,250,CN06,NB12,6,,0
5832,GS457,1ASSYC,300,CN06,NB12,6,,1
5833,GS454,1ASSYC,300,CN06,NB12,6,,1
5834,GS453,1ASSYC,300,CN06,NB12,6,,1
5835,GS452,1ASSYC,300,CN06,NB12,6,,0
5836,GS451,1ASSYC,300,CN06,NB12,6,,0
5837,GS450,1ASSYC,300,CN06,NB12,6,,0
5838,GV440,1ASSYC,250,CN06,NB12,6,,0
5839,GS45A,1ASSYC,300,CN06,NB12,6,,0
5840,FY522,1ASSYD,250,CN06,NB12,6,,1
5841,FY521,1ASSYD,250,CN06,NB12,6,,1
5842,FY520,1ASSYD,250,CN06,NB12,6,,1
5843,FS541,1ASSYD,250,CN06,NB12,6,,0
5844,GS540,1ASSYD,250,CN06,NB12,6,,0
5845,GS440,1ASSYD,250,CN06,NB12,6,,0
5846,GY551,1ASSYD,250,CN06,NB12,6,,0
5847,GY550,1ASSYD,250,CN06,NB12,6,,0
5848,GV450,1ASSYD,250,CN06,NB12,6,,0
5849,GV550,1ASSYD,250,CN06,NB12,6,,0
5850,GV451,1ASSYD,250,CN06,NB12,6,,0
5851,GV551,1ASSYD,250,CN06,NB12,6,,0
5852,GV452,1ASSYD,250,CN06,NB12,6,,0
5853,GV552,1ASSYD,250,CN06,NB12,6,,0
5854,GV453,1ASSYD,250,CN06,NB12,6,,0
5855,GS54E,1ASSYD,250,CN06,NB12,6,,0
5856,FS54A,1ASSYD,250,CN06,NB12,6,,0
5857,GS54D,1ASSYD,250,CN06,NB12,6,,0
5858,GS44D,1ASSYD,250,CN06,NB12,6,,0
5859,GS54B,1ASSYD,250,CN06,NB12,6,,0
5860,GS44B,1ASSYD,250,CN06,NB12,6,,0
5861,GY55C,1ASSYD,250,CN06,NB12,6,,0
5862,FY710,1ASSYD,200,CN06,NB12,6,,1
5863,GY55B,1ASSYD,250,CN06,NB12,6,,0
5864,FY714,1ASSYD,220,CN06,NB12,6,,1
5865,FY515,1ASSYD,250,CN06,NB12,6,,1
5866,GY55H,1ASSYD,250,CN06,NB12,6,,0
5867,GS554,1ASSYD,200,CN06,NB12,6,,0
5868,GY55K,1ASSYD,200,CN06,NB12,6,,1
5869,GY55J,1ASSYD,250,CN06,NB12,6,,0
5870,GS552,1ASSYD,200,CN06,NB12,6,,0
5871,GS551,1ASSYD,200,CN06,NB12,6,,0
5872,GY55L,1ASSYD,250,CN06,NB12,6,,0
5873,GS550,1ASSYD,260,CN06,NB12,6,,0
5874,FY715,1ASSYD,200,CN06,NB12,6,,1
5875,GY75M,1ASSYD,180,CN06,NB12,6,,1
5876,GY540,1ASSYD,250,CN06,NB12,6,,1
5877,GY553,1ASSYD,250,CN06,NB12,6,,0
5878,GY750,1ASSYD,200,CN06,NB12,6,,1
5879,GY552,1ASSYD,250,CN06,NB12,6,,0
5880,GV440,1ASSYD,250,CN06,NB12,6,,0
5881,GY752,1ASSYD,200,CN06,NB12,6,,1
5882,GV541,1ASSYD,250,CN06,NB12,6,,0
5883,GY559,1ASSYD,250,CN06,NB12,6,,0
5884,GS55A,1ASSYD,250,CN06,NB12,6,,0
5885,GS45A,1ASSYD,250,CN06,NB12,6,,0
5886,GY55A,1ASSYD,250,CN06,NB12,6,,0
5887,FS540,1ASSYE,250,CN06,NB12,6,,0
5888,FS541,1ASSYE,250,CN06,NB12,6,,0
5889,FS542,1ASSYE,250,CN06,NB12,6,,0
5890,FS543,1ASSYE,250,CN06,NB12,6,,0
5891,GS541,1ASSYE,250,CN06,NB12,6,,0
5892,GS540,1ASSYE,250,CN06,NB12,6,,0
5893,GV450,1ASSYE,250,CN06,NB12,6,,0
5894,GV451,1ASSYE,250,CN06,NB12,6,,0
5895,GV452,1ASSYE,250,CN06,NB12,6,,0
5896,GV453,1ASSYE,250,CN06,NB12,6,,0
5897,GS54E,1ASSYE,250,CN06,NB12,6,,1
5898,FS54A,1ASSYE,250,CN06,NB12,6,,0
5899,GS54D,1ASSYE,250,CN06,NB12,6,,0
5900,FS54B,1ASSYE,250,CN06,NB12,6,,0
5901,GS54C,1ASSYE,250,CN06,NB12,6,,0
5902,GS54B,1ASSYE,250,CN06,NB12,6,,0
5903,GS554,1ASSYE,300,CN06,NB12,6,,1
5904,GS552,1ASSYE,300,CN06,NB12,6,,1
5905,GS551,1ASSYE,300,CN06,NB12,6,,1
5906,GS550,1ASSYE,300,CN06,NB12,6,,1
5907,GV541,1ASSYE,250,CN06,NB12,6,,0
5908,GS55B,1ASSYE,200,CN06,NB12,6,,0
5909,GS55A,1ASSYE,250,CN06,NB12,6,,0
5910,FS440,1ASSYE,250,CN06,NB12,6,,0
5911,FS441,1ASSYE,250,CN06,NB12,6,,0
5912,FS442,1ASSYE,250,CN06,NB12,6,,0
5913,GS441,1ASSYE,250,CN06,NB12,6,,0
5914,FS447,1ASSYE,250,CN06,NB12,6,,0
5915,GS440,1ASSYE,250,CN06,NB12,6,,0
5916,GV550,1ASSYE,250,CN06,NB12,6,,0
5917,GV551,1ASSYE,250,CN06,NB12,6,,0
5918,GV552,1ASSYE,250,CN06,NB12,6,,0
5919,FS44A,1ASSYE,250,CN06,NB12,6,,0
5920,GS44E,1ASSYE,250,CN06,NB12,6,,0
5921,FS44C,1ASSYE,250,CN06,NB12,6,,0
5922,FE490,1ASSYE,150,CN06,NB12,6,,0
5923,GS44D,1ASSYE,250,CN06,NB12,6,,0
5924,GS44B,1ASSYE,250,CN06,NB12,6,,0
5925,GS457,1ASSYE,260,CN06,NB12,6,,0
5926,GS454,1ASSYE,300,CN06,NB12,6,,0
5927,GS453,1ASSYE,300,CN06,NB12,6,,0
5928,HS45C,1ASSYE,260,CN06,NB12,6,,1
5929,GS452,1ASSYE,300,CN06,NB12,6,,0
5930,GS451,1ASSYE,300,CN06,NB12,6,,0
5931,GS450,1ASSYE,300,CN06,NB12,6,,0
5932,HS458,1ASSYE,260,CN06,NB12,6,,1
5933,GV440,1ASSYE,250,CN06,NB12,6,,0
5934,HS456,1ASSYE,260,CN06,NB12,6,,1
5935,GS45A,1ASSYE,300,CN06,NB12,6,,0
5936,GS349,1ASSYF,280,CN06,NB12,6,,1
5937,GS348,1ASSYF,280,CN06,NB12,6,,0
5938,FS540,1ASSYF,250,CN06,NB12,6,,0
5939,FS541,1ASSYF,250,CN06,NB12,6,,0
5940,GS346,1ASSYF,220,CN06,NB12,6,,1
5941,FS542,1ASSYF,250,CN06,NB12,6,,0
5942,GS345,1ASSYF,280,CN06,NB12,6,,1
5943,FS543,1ASSYF,250,CN06,NB12,6,,0
5944,GS541,1ASSYF,250,CN06,NB12,6,,0
5945,GS343,1ASSYF,280,CN06,NB12,6,,0
5946,GS540,1ASSYF,250,CN06,NB12,6,,0
5947,GS342,1ASSYF,280,CN06,NB12,6,,0
5948,GS341,1ASSYF,280,CN06,NB12,6,,0
5949,GS340,1ASSYF,280,CN06,NB12,6,,0
5950,GV450,1ASSYF,280,CN06,NB12,6,,0
5951,GV451,1ASSYF,280,CN06,NB12,6,,0
5952,GV452,1ASSYF,250,CN06,NB12,6,,0
5953,GV453,1ASSYF,250,CN06,NB12,6,,0
5954,GS54E,1ASSYF,250,CN06,NB12,6,,0
5955,FS54A,1ASSYF,250,CN06,NB12,6,,0
5956,GS54D,1ASSYF,250,CN06,NB12,6,,0
5957,FS54B,1ASSYF,250,CN06,NB12,6,,0
5958,GS54C,1ASSYF,250,CN06,NB12,6,,0
5959,GS54B,1ASSYF,250,CN06,NB12,6,,0
5960,GS34A,1ASSYF,300,CN06,NB12,6,,1
5961,GS554,1ASSYF,300,CN06,NB12,6,,1
5962,GS552,1ASSYF,260,CN06,NB12,6,,0
5963,GS551,1ASSYF,260,CN06,NB12,6,,0
5964,GS550,1ASSYF,300,CN06,NB12,6,,1
5965,HF3M0,1ASSYF,200,CN06,NB12,6,,1
5966,GV541,1ASSYF,250,CN06,NB12,6,,0
5967,GS55B,1ASSYF,260,CN06,NB12,6,,0
5968,GS55A,1ASSYF,250,CN06,NB12,6,,0
5969,FS440,1ASSYF,250,CN06,NB12,6,,0
5970,FS441,1ASSYF,250,CN06,NB12,6,,0
5971,FS442,1ASSYF,250,CN06,NB12,6,,0
5972,GS441,1ASSYF,250,CN06,NB12,6,,0
5973,FS447,1ASSYF,250,CN06,NB12,6,,0
5974,GS440,1ASSYF,280,CN06,NB12,6,,0
5975,GY551,1ASSYF,250,CN06,NB12,6,,0
5976,GV550,1ASSYF,250,CN06,NB12,6,,0
5977,GV551,1ASSYF,270,CN06,NB12,6,,0
5978,GV552,1ASSYF,250,CN06,NB12,6,,0
5979,FS44A,1ASSYF,280,CN06,NB12,6,,0
5980,FS44C,1ASSYF,250,CN06,NB12,6,,0
5981,GS44D,1ASSYF,280,CN06,NB12,6,,0
5982,GS44B,1ASSYF,250,CN06,NB12,6,,0
5983,GY55C,1ASSYF,250,CN06,NB12,6,,0
5984,GY55E,1ASSYF,250,CN06,NB12,6,,0
5985,GY55G,1ASSYF,250,CN06,NB12,6,,0
5986,GS457,1ASSYF,260,CN06,NB12,6,,0
5987,GS454,1ASSYF,260,CN06,NB12,6,,0
5988,GY55J,1ASSYF,250,CN06,NB12,6,,0
5989,GS453,1ASSYF,260,CN06,NB12,6,,1
5990,HS45C,1ASSYF,260,CN06,NB12,6,,1
5991,GS452,1ASSYF,260,CN06,NB12,6,,0
5992,GY55L,1ASSYF,250,CN06,NB12,6,,0
5993,GS451,1ASSYF,260,CN06,NB12,6,,0
5994,GS450,1ASSYF,260,CN06,NB12,6,,0
5995,GY553,1ASSYF,250,CN06,NB12,6,,0
5996,HS458,1ASSYF,260,CN06,NB12,6,,1
5997,GV440,1ASSYF,250,CN06,NB12,6,,0
5998,GY556,1ASSYF,250,CN06,NB12,6,,0
5999,HS456,1ASSYF,60,CN06,NB12,6,,1
6000,GY558,1ASSYF,250,CN06,NB12,6,,0
6001,GS45A,1ASSYF,250,CN06,NB12,6,,0
6002,GY55A,1ASSYF,250,CN06,NB12,6,,0
6003,FS541,1ASSYG,200,CN06,NB12,6,,1
6004,GS540,1ASSYG,200,CN06,NB12,6,,1
6005,GS55L,1ASSYG,200,CN06,NB12,6,,1
6006,GV550,1ASSYG,200,CN06,NB12,6,,1
6007,GV551,1ASSYG,200,CN06,NB12,6,,1
6008,GV552,1ASSYG,260,CN06,NB12,6,,1
6009,FS54A,1ASSYG,200,CN06,NB12,6,,1
6010,GS54D,1ASSYG,200,CN06,NB12,6,,1
6011,GS44D,1ASSYG,260,CN06,NB12,6,,1
6012,GS54B,1ASSYG,250,CN06,NB12,6,,0
6013,GS557,1ASSYG,250,CN06,NB12,6,,1
6014,HC130,1ASSYG,260,CN06,NB12,6,,1
6015,GS752,1ASSYG,220,CN06,NB12,6,,1
6016,GS554,1ASSYG,250,CN06,NB12,6,,0
6017,GS751,1ASSYG,200,CN06,NB12,6,,1
6018,GS454,1ASSYG,250,CN06,NB12,6,,0
6019,GS552,1ASSYG,250,CN06,NB12,6,,0
6020,GS453,1ASSYG,250,CN06,NB12,6,,0
6021,GS551,1ASSYG,250,CN06,NB12,6,,0
6022,GS452,1ASSYG,250,CN06,NB12,6,,0
6023,GS550,1ASSYG,250,CN06,NB12,6,,0
6024,GS451,1ASSYG,250,CN06,NB12,6,,0
6025,GS450,1ASSYG,250,CN06,NB12,6,,0
6026,GS150,1ASSYG,260,CN06,NB12,6,,1
6027,GS55J,1ASSYG,200,CN06,NB12,6,,1
6028,GS55E,1ASSYG,250,CN06,NB12,6,,1
6029,GS55D,1ASSYG,250,CN06,NB12,6,,1
6030,HS550,1ASSYG,260,CN06,NB12,6,,1
6031,GS55C,1ASSYG,220,CN06,NB12,6,,1
6032,GS55A,1ASSYG,300,CN06,NB12,6,,1
6033,FS540,1ASSYH,250,CN06,NB12,6,,0
6034,FS541,1ASSYH,250,CN06,NB12,6,,0
6035,GS346,1ASSYH,200,CN06,NB12,6,,1
6036,FS542,1ASSYH,250,CN06,NB12,6,,0
6037,FS543,1ASSYH,250,CN06,NB12,6,,0
6038,GS541,1ASSYH,250,CN06,NB12,6,,0
6039,GS540,1ASSYH,250,CN06,NB12,6,,0
6040,GV450,1ASSYH,250,CN06,NB12,6,,0
6041,GV451,1ASSYH,250,CN06,NB12,6,,0
6042,GV452,1ASSYH,250,CN06,NB12,6,,0
6043,GV453,1ASSYH,250,CN06,NB12,6,,0
6044,GS54E,1ASSYH,250,CN06,NB12,6,,0
6045,FS54A,1ASSYH,250,CN06,NB12,6,,0
6046,GS54D,1ASSYH,250,CN06,NB12,6,,0
6047,FS54B,1ASSYH,250,CN06,NB12,6,,0
6048,GS54C,1ASSYH,250,CN06,NB12,6,,0
6049,GS54B,1ASSYH,250,CN06,NB12,6,,0
6050,FV540,1ASSYH,260,CN06,NB12,6,,1
6051,GS752,1ASSYH,250,CN06,NB12,6,,1
6052,GS554,1ASSYH,250,CN06,NB12,6,,0
6053,GS751,1ASSYH,210,CN06,NB12,6,,1
6054,GS750,1ASSYH,200,CN06,NB12,6,,0
6055,GS552,1ASSYH,250,CN06,NB12,6,,0
6056,GS551,1ASSYH,250,CN06,NB12,6,,0
6057,GS550,1ASSYH,250,CN06,NB12,6,,0
6058,GV541,1ASSYH,250,CN06,NB12,6,,0
6059,GS55G,1ASSYH,250,CN06,NB12,6,,0
6060,GS55B,1ASSYH,260,CN06,NB12,6,,0
6061,GS55A,1ASSYH,250,CN06,NB12,6,,0
6062,FS440,1ASSYH,250,CN06,NB12,6,,0
6063,FS441,1ASSYH,250,CN06,NB12,6,,0
6064,FS442,1ASSYH,250,CN06,NB12,6,,0
6065,GS441,1ASSYH,250,CN06,NB12,6,,0
6066,FS447,1ASSYH,250,CN06,NB12,6,,0
6067,GS440,1ASSYH,250,CN06,NB12,6,,0
6068,GV550,1ASSYH,250,CN06,NB12,6,,0
6069,GV551,1ASSYH,250,CN06,NB12,6,,0
6070,GV552,1ASSYH,250,CN06,NB12,6,,0
6071,FS44A,1ASSYH,250,CN06,NB12,6,,0
6072,GS44E,1ASSYH,250,CN06,NB12,6,,0
6073,FS44C,1ASSYH,250,CN06,NB12,6,,0
6074,GS44D,1ASSYH,250,CN06,NB12,6,,0
6075,GS44B,1ASSYH,250,CN06,NB12,6,,0
6076,HV750,1ASSYH,260,CN06,NB12,6,,0
6077,GS457,1ASSYH,260,CN06,NB12,6,,1
6078,HC130,1ASSYH,200,CN06,NB12,6,,1
6079,GS454,1ASSYH,250,CN06,NB12,6,,1
6080,FG741,1ASSYH,260,CN06,NB12,6,,1
6081,GS453,1ASSYH,250,CN06,NB12,6,,1
6082,FG740,1ASSYH,250,CN06,NB12,6,,1
6083,GS452,1ASSYH,250,CN06,NB12,6,,1
6084,FG541,1ASSYH,260,CN06,NB12,6,,1
6085,GS451,1ASSYH,250,CN06,NB12,6,,1
6086,FG540,1ASSYH,260,CN06,NB12,6,,1
6087,GS450,1ASSYH,250,CN06,NB12,6,,1
6088,FG742,1ASSYH,260,CN06,NB12,6,,1
6089,GV440,1ASSYH,250,CN06,NB12,6,,0
6090,GS45A,1ASSYH,250,CN06,NB12,6,,0
6091,FS541,1ASSYI,200,CN06,NB12,6,,1
6092,DG726,1ASSYI,220,CN06,NB12,6,,1
6093,GS540,1ASSYI,200,CN06,NB12,6,,1
6094,GV450,1ASSYI,260,CN06,NB12,6,,0
6095,GV451,1ASSYI,250,CN06,NB12,6,,1
6096,EV721,1ASSYI,220,CN06,NB12,6,,1
6097,GV453,1ASSYI,250,CN06,NB12,6,,1
6098,EV723,1ASSYI,220,CN06,NB12,6,,1
6099,FS54A,1ASSYI,200,CN06,NB12,6,,1
6100,GS54D,1ASSYI,200,CN06,NB12,6,,1
6101,GS54B,1ASSYI,200,CN06,NB12,6,,1
6102,EG733,1ASSYI,250,CN06,NB12,6,,0
6103,EG732,1ASSYI,220,CN06,NB12,6,,1
